Customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST00501,306,4,379.75,2,4,4,244,Others
CUST00503,417,1,94.45,1,1,1,111,At-Risk
CUST00504,303,2,187.25,2,1,1,211,At-Risk
CUST00505,94,1,94.67,4,1,1,411,One-Time Buyers
CUST00506,160,1,92.8,3,1,1,311,One-Time Buyers
CUST00507,290,3,289.9,2,2,4,224,Others
CUST00509,92,6,573.13,4,5,5,455,High-Value Champions
CUST00510,397,2,192.67000000000002,1,1,2,112,At-Risk
CUST00511,99,3,285.59000000000003,4,2,3,423,Potential Loyalists
CUST00512,9,3,283.5,5,2,3,523,Potential Loyalists
CUST00513,267,4,382.45,2,4,4,244,Others
CUST00514,38,3,288.22,5,2,3,523,Potential Loyalists
CUST00516,543,2,189.32999999999998,1,1,1,111,At-Risk
CUST00517,49,7,667.1,4,5,5,455,High-Value Champions
CUST00518,114,3,285.8,4,2,3,423,Potential Loyalists
CUST00519,208,2,187.25,2,1,1,211,At-Risk
CUST00520,26,2,189.05,5,1,1,511,One-Time Buyers
CUST00521,468,2,193.79000000000002,1,1,2,112,At-Risk
CUST00522,343,1,94.45,2,1,1,211,At-Risk
CUST00523,81,1,96.11,4,1,1,411,One-Time Buyers
CUST00524,410,2,188.69,1,1,1,111,At-Risk
CUST00525,75,1,96.56,4,1,1,411,One-Time Buyers
CUST00526,69,5,476.82,4,5,5,455,High-Value Champions
CUST00527,314,1,95.89,2,1,1,211,At-Risk
CUST00528,599,2,191.01,1,1,2,112,At-Risk
CUST00529,66,3,284.03,4,2,3,423,Potential Loyalists
CUST00530,119,4,383.82,3,4,4,344,Loyal Customers
CUST00531,54,3,288.67,4,2,3,423,Potential Loyalists
CUST00532,22,7,668.56,5,5,5,555,High-Value Champions
CUST00533,564,1,96.56,1,1,1,111,At-Risk
CUST00534,311,2,193.34,2,1,2,212,At-Risk
CUST00535,235,3,283.78,2,2,3,223,Others
CUST00536,272,2,191.68,2,1,2,212,At-Risk
CUST00537,39,5,474.03,5,5,5,555,High-Value Champions
CUST00538,135,4,381.98,3,4,4,344,Loyal Customers
CUST00539,176,4,381.02,3,4,4,344,Loyal Customers
CUST00540,0,3,287.1,5,2,3,523,Potential Loyalists
CUST00541,504,2,189.32999999999998,1,1,1,111,At-Risk
CUST00542,140,2,192.45,3,1,2,312,One-Time Buyers
CUST00544,100,3,284.8,4,2,3,423,Potential Loyalists
CUST00545,40,8,766.8100000000001,5,5,5,555,High-Value Champions
CUST00546,82,2,189.36,4,1,2,412,One-Time Buyers
CUST00547,222,4,379.15,2,4,4,244,Others
CUST00548,67,5,479.02,4,5,5,455,High-Value Champions
CUST00549,69,3,290.57,4,2,4,424,Potential Loyalists
CUST00550,119,5,475.5,3,5,5,355,Loyal Customers
CUST00551,343,1,96.25,2,1,1,211,At-Risk
CUST00552,64,2,190.56,4,1,2,412,One-Time Buyers
CUST00553,65,2,188.9,4,1,1,411,One-Time Buyers
CUST00554,98,2,188.9,4,1,1,411,One-Time Buyers
CUST00555,254,6,571.47,2,5,5,255,Others
CUST00556,34,7,671.59,5,5,5,555,High-Value Champions
CUST00557,124,5,479.21,3,5,5,355,Loyal Customers
CUST00558,537,2,192.67000000000002,1,1,2,112,At-Risk
CUST00559,40,2,192.11,5,1,2,512,One-Time Buyers
CUST00560,44,4,383.46000000000004,5,4,4,544,High-Value Champions
CUST00561,356,1,96.11,1,1,1,111,At-Risk
CUST00562,65,3,285.15999999999997,4,2,3,423,Potential Loyalists
CUST00564,307,4,385.31,2,4,4,244,Others
CUST00565,467,2,192.0,1,1,2,112,At-Risk
CUST00566,418,4,385.17,1,4,4,144,Others
CUST00567,219,1,96.25,2,1,1,211,At-Risk
CUST00568,193,4,381.47,3,4,4,344,Loyal Customers
CUST00569,117,5,473.08,3,5,5,355,Loyal Customers
CUST00570,78,3,283.36,4,2,3,423,Potential Loyalists
CUST00571,582,4,383.21,1,4,4,144,Others
CUST00572,202,2,190.92000000000002,2,1,2,212,At-Risk
CUST00573,17,2,192.0,5,1,2,512,One-Time Buyers
CUST00574,396,2,187.25,1,1,1,111,At-Risk
CUST00575,120,2,191.01,3,1,2,312,One-Time Buyers
CUST00576,54,2,190.7,4,1,2,412,One-Time Buyers
CUST00577,32,4,381.47,5,4,4,544,High-Value Champions
CUST00578,193,6,571.72,3,5,5,355,Loyal Customers
CUST00579,131,3,286.11,3,2,3,323,Others
CUST00580,52,5,474.64,4,5,5,455,High-Value Champions
CUST00581,706,1,96.56,1,1,1,111,At-Risk
CUST00582,90,4,381.47,4,4,4,444,High-Value Champions
CUST00583,362,4,382.67,1,4,4,144,Others
CUST00584,41,6,573.56,5,5,5,555,High-Value Champions
CUST00585,8,5,471.9,5,5,5,555,High-Value Champions
CUST00586,580,2,190.99,1,1,2,112,At-Risk
CUST00588,256,1,96.11,2,1,1,211,At-Risk
CUST00589,159,6,567.72,3,5,5,355,Loyal Customers
CUST00590,127,5,474.8,3,5,5,355,Loyal Customers
CUST00591,31,2,192.67000000000002,5,1,2,512,One-Time Buyers
CUST00592,325,1,94.67,2,1,1,211,At-Risk
CUST00593,18,1,97.23,5,1,1,511,One-Time Buyers
CUST00594,242,2,192.67000000000002,2,1,2,212,At-Risk
CUST00595,4,2,192.14,5,1,2,512,One-Time Buyers
CUST00596,48,2,192.67000000000002,5,1,2,512,One-Time Buyers
CUST00597,441,3,284.94,1,2,3,123,Others
CUST00598,39,5,479.69,5,5,5,555,High-Value Champions
CUST00600,300,3,283.36,2,2,3,223,Others
CUST00602,142,4,376.3,3,4,4,344,Loyal Customers
CUST00604,107,5,479.26,4,5,5,455,High-Value Champions
CUST00605,9,7,669.7,5,5,5,555,High-Value Champions
CUST00606,211,6,569.04,2,5,5,255,Others
CUST00607,107,2,191.01,4,1,2,412,One-Time Buyers
CUST00608,104,2,187.47,4,1,1,411,One-Time Buyers
CUST00609,201,2,193.48000000000002,3,1,2,312,One-Time Buyers
CUST00610,128,4,381.01,3,4,4,344,Loyal Customers
CUST00611,92,3,286.56,4,2,3,423,Potential Loyalists
CUST00612,393,3,283.79,1,2,3,123,Others
CUST00613,246,3,286.35,2,2,3,223,Others
CUST00614,34,1,94.45,5,1,1,511,One-Time Buyers
CUST00615,74,7,667.5,4,5,5,455,High-Value Champions
CUST00616,149,4,380.28,3,4,4,344,Loyal Customers
CUST00617,11,3,287.69,5,2,3,523,Potential Loyalists
CUST00618,365,1,96.56,1,1,1,111,At-Risk
CUST00619,173,2,189.36,3,1,2,312,One-Time Buyers
CUST00620,350,1,96.11,1,1,1,111,At-Risk
CUST00622,81,5,477.95,4,5,5,455,High-Value Champions
CUST00623,7,4,382.56,5,4,4,544,High-Value Champions
CUST00624,34,3,290.04,5,2,4,524,Potential Loyalists
CUST00625,208,4,379.08,2,4,4,244,Others
CUST00626,72,2,191.9,4,1,2,412,One-Time Buyers
CUST00627,30,4,380.06,5,4,4,544,High-Value Champions
CUST00628,186,2,189.36,3,1,2,312,One-Time Buyers
CUST00629,421,1,97.23,1,1,1,111,At-Risk
CUST00630,17,4,384.26,5,4,4,544,High-Value Champions
CUST00631,179,2,189.55,3,1,2,312,One-Time Buyers
CUST00633,545,2,187.25,1,1,1,111,At-Risk
CUST00634,3,3,288.22,5,2,3,523,Potential Loyalists
CUST00635,24,2,185.6,5,1,1,511,One-Time Buyers
CUST00636,38,3,285.9,5,2,3,523,Potential Loyalists
CUST00637,225,1,96.11,2,1,1,211,At-Risk
CUST00638,415,3,287.33,1,2,3,123,Others
CUST00639,150,3,284.03,3,2,3,323,Others
CUST00640,157,3,286.88,3,2,3,323,Others
CUST00641,351,4,383.65999999999997,1,4,4,144,Others
CUST00642,50,4,382.24,4,4,4,444,High-Value Champions
CUST00643,325,2,189.34,2,1,2,212,At-Risk
CUST00644,456,2,187.47,1,1,1,111,At-Risk
CUST00645,254,2,188.9,2,1,1,211,At-Risk
CUST00646,27,6,573.24,5,5,5,555,High-Value Champions
CUST00647,91,4,383.03,4,4,4,444,High-Value Champions
CUST00648,286,2,193.34,2,1,2,212,At-Risk
CUST00649,413,1,97.23,1,1,1,111,At-Risk
CUST00650,374,3,289.68,1,2,4,124,Others
CUST00651,270,2,190.78,2,1,2,212,At-Risk
CUST00652,266,5,471.25,2,5,5,255,Others
CUST00653,725,1,96.25,1,1,1,111,At-Risk
CUST00654,233,2,189.36,2,1,2,212,At-Risk
CUST00655,38,4,382.03,5,4,4,544,High-Value Champions
CUST00656,451,2,191.01,1,1,2,112,At-Risk
CUST00657,165,5,477.26,3,5,5,355,Loyal Customers
CUST00658,171,4,381.79,3,4,4,344,Loyal Customers
CUST00659,93,4,382.43,4,4,4,444,High-Value Champions
CUST00660,347,3,287.38,1,2,3,123,Others
CUST00661,353,1,95.89,1,1,1,111,At-Risk
CUST00662,106,3,288.67,4,2,3,423,Potential Loyalists
CUST00663,63,3,288.46000000000004,4,2,3,423,Potential Loyalists
CUST00664,203,4,380.11,2,4,4,244,Others
CUST00665,164,1,96.56,3,1,1,311,One-Time Buyers
CUST00666,289,2,188.9,2,1,1,211,At-Risk
CUST00667,539,2,192.14,1,1,2,112,At-Risk
CUST00668,266,1,94.88,2,1,1,211,At-Risk
CUST00670,194,4,374.5,3,4,4,344,Loyal Customers
CUST00671,530,2,193.34,1,1,2,112,At-Risk
CUST00672,343,5,474.15999999999997,2,5,5,255,Others
CUST00673,261,3,286.56,2,2,3,223,Others
CUST00674,188,2,191.13,3,1,2,312,One-Time Buyers
CUST00675,342,2,191.9,2,1,2,212,At-Risk
CUST00676,463,3,288.15,1,2,3,123,Others
CUST00677,606,1,92.8,1,1,1,111,At-Risk
CUST00678,3,6,573.69,5,5,5,555,High-Value Champions
CUST00679,58,3,285.44,4,2,3,423,Potential Loyalists
CUST00680,90,4,382.57,4,4,4,444,High-Value Champions
CUST00681,336,2,190.78,2,1,2,212,At-Risk
CUST00682,34,8,754.55,5,5,5,555,High-Value Champions
CUST00683,161,2,193.48000000000002,3,1,2,312,One-Time Buyers
CUST00684,151,4,380.8,3,4,4,344,Loyal Customers
CUST00685,119,7,664.96,3,5,5,355,Loyal Customers
CUST00687,295,3,281.7,2,2,2,222,At-Risk
CUST00688,298,4,381.11,2,4,4,244,Others
CUST00689,46,4,381.57,5,4,4,544,High-Value Champions
CUST00690,165,1,96.25,3,1,1,311,One-Time Buyers
CUST00691,4,7,670.1700000000001,5,5,5,555,High-Value Champions
CUST00693,106,3,286.78,4,2,3,423,Potential Loyalists
CUST00694,87,3,285.8,4,2,3,423,Potential Loyalists
CUST00695,165,3,290.04,3,2,4,324,Others
CUST00696,154,7,667.85,3,5,5,355,Loyal Customers
CUST00697,382,1,96.11,1,1,1,111,At-Risk
CUST00698,211,2,192.36,2,1,2,212,At-Risk
CUST00699,90,1,96.25,4,1,1,411,One-Time Buyers
CUST00700,171,4,381.13,3,4,4,344,Loyal Customers
CUST00701,66,5,474.28,4,5,5,455,High-Value Champions
CUST00702,122,6,570.04,3,5,5,355,Loyal Customers
CUST00703,162,3,284.94,3,2,3,323,Others
CUST00704,30,2,193.79000000000002,5,1,2,512,One-Time Buyers
CUST00705,4,4,385.26,5,4,4,544,High-Value Champions
CUST00706,182,1,97.23,3,1,1,311,One-Time Buyers
CUST00707,56,3,282.35,4,2,3,423,Potential Loyalists
CUST00708,418,1,96.25,1,1,1,111,At-Risk
CUST00709,85,4,383.9,4,4,4,444,High-Value Champions
CUST00710,264,1,94.88,2,1,1,211,At-Risk
CUST00711,34,6,574.74,5,5,5,555,High-Value Champions
CUST00712,252,1,96.11,2,1,1,211,At-Risk
CUST00713,6,3,285.92,5,2,3,523,Potential Loyalists
CUST00714,443,2,189.55,1,1,2,112,At-Risk
CUST00715,11,3,284.58,5,2,3,523,Potential Loyalists
CUST00716,566,1,94.67,1,1,1,111,At-Risk
CUST00718,586,1,95.89,1,1,1,111,At-Risk
CUST00719,305,3,286.14,2,2,3,223,Others
CUST00720,131,3,288.03,3,2,3,323,Others
CUST00721,41,3,289.06,5,2,4,524,Potential Loyalists
CUST00723,190,3,286.67,3,2,3,323,Others
CUST00724,211,1,94.67,2,1,1,211,At-Risk
CUST00725,189,2,188.69,3,1,1,311,One-Time Buyers
CUST00726,559,3,286.13,1,3,3,133,Others
CUST00727,192,1,96.25,3,1,1,311,One-Time Buyers
CUST00729,117,3,288.34000000000003,3,3,3,333,Loyal Customers
CUST00730,31,1,97.23,5,1,1,511,One-Time Buyers
CUST00731,125,2,192.67000000000002,3,1,2,312,One-Time Buyers
CUST00732,531,1,96.11,1,1,1,111,At-Risk
CUST00733,90,2,190.56,4,1,2,412,One-Time Buyers
CUST00734,48,5,480.14,5,5,5,555,High-Value Champions
CUST00735,88,4,382.22,4,4,4,444,High-Value Champions
CUST00736,90,5,476.39,4,5,5,455,High-Value Champions
CUST00737,393,1,94.67,1,1,1,111,At-Risk
CUST00738,476,1,94.88,1,1,1,111,At-Risk
CUST00739,298,3,288.7,2,3,4,234,Others
CUST00740,52,1,94.45,4,1,1,411,One-Time Buyers
CUST00741,607,2,190.56,1,1,2,112,At-Risk
CUST00742,136,5,478.8,3,5,5,355,Loyal Customers
CUST00743,27,1,96.56,5,1,1,511,One-Time Buyers
CUST00744,676,1,96.56,1,1,1,111,At-Risk
CUST00745,268,3,282.83,2,3,3,233,Others
CUST00746,64,3,288.34000000000003,4,3,3,433,Loyal Customers
CUST00747,325,4,381.45,2,4,4,244,Others
CUST00748,41,5,477.29,5,5,5,555,High-Value Champions
CUST00749,72,3,287.26,4,3,3,433,Loyal Customers
CUST00750,33,3,287.12,5,3,3,533,Loyal Customers
CUST00751,228,3,286.67,2,3,3,233,Others
CUST00752,107,4,382.0,4,4,4,444,High-Value Champions
CUST00753,173,3,288.01,3,3,3,333,Loyal Customers
CUST00754,11,6,568.97,5,5,5,555,High-Value Champions
CUST00755,8,8,766.95,5,5,5,555,High-Value Champions
CUST00756,287,3,285.15,2,3,3,233,Others
CUST00757,589,1,96.25,1,1,1,111,At-Risk
CUST00758,232,5,471.26,2,5,5,255,Others
CUST00759,75,3,289.37,4,3,4,434,Loyal Customers
CUST00760,174,6,574.43,3,5,5,355,Loyal Customers
CUST00762,127,2,187.68,3,1,1,311,One-Time Buyers
CUST00763,535,3,286.56,1,3,3,133,Others
CUST00764,280,3,288.22,2,3,3,233,Others
CUST00765,304,5,479.26,2,5,5,255,Others
CUST00766,348,3,288.46000000000004,1,3,3,133,Others
CUST00767,332,2,192.0,2,1,2,212,At-Risk
CUST00768,352,4,379.15,1,4,4,144,Others
CUST00769,299,2,187.68,2,1,1,211,At-Risk
CUST00770,18,2,189.55,5,1,2,512,One-Time Buyers
CUST00771,17,4,379.03,5,4,4,544,High-Value Champions
CUST00772,379,2,190.56,1,1,2,112,At-Risk
CUST00773,199,3,285.92,3,3,3,333,Loyal Customers
CUST00774,272,5,472.93,2,5,5,255,Others
CUST00775,49,2,191.23000000000002,4,1,2,412,One-Time Buyers
CUST00777,203,3,286.45,2,3,3,233,Others
CUST00778,611,1,96.56,1,1,1,111,At-Risk
CUST00779,41,3,286.56,5,3,3,533,Loyal Customers
CUST00780,538,1,96.56,1,1,1,111,At-Risk
CUST00781,492,2,193.48000000000002,1,1,2,112,At-Risk
CUST00782,172,2,188.69,3,1,1,311,One-Time Buyers
CUST00783,145,4,383.44,3,4,4,344,Loyal Customers
CUST00784,58,5,479.23,4,5,5,455,High-Value Champions
CUST00785,244,6,572.5,2,5,5,255,Others
CUST00786,131,1,96.56,3,1,1,311,One-Time Buyers
CUST00787,371,3,283.57,1,3,3,133,Others
CUST00788,15,6,569.85,5,5,5,555,High-Value Champions
CUST00789,56,6,574.38,4,5,5,455,High-Value Champions
CUST00790,140,3,286.57,3,3,3,333,Loyal Customers
CUST00791,104,2,188.91,4,1,1,411,One-Time Buyers
CUST00792,269,2,191.23000000000002,2,1,2,212,At-Risk
CUST00793,205,3,283.5,2,3,3,233,Others
CUST00794,349,1,94.67,1,1,1,111,At-Risk
CUST00795,100,4,379.47,4,4,4,444,High-Value Champions
CUST00796,133,2,190.99,3,1,2,312,One-Time Buyers
CUST00797,94,5,477.29,4,5,5,455,High-Value Champions
CUST00798,207,6,574.81,2,5,5,255,Others
CUST00799,16,4,378.46,5,4,4,544,High-Value Champions
CUST00800,399,3,288.15,1,3,3,133,Others
CUST00801,265,3,283.93,2,3,3,233,Others
CUST00802,333,4,386.96000000000004,2,4,5,245,Others
CUST00803,31,3,288.75,5,3,4,534,Loyal Customers
CUST00804,59,4,380.28,4,4,4,444,High-Value Champions
CUST00805,106,2,191.23000000000002,4,1,2,412,One-Time Buyers
CUST00806,334,2,189.12,2,1,1,211,At-Risk
CUST00807,121,1,95.89,3,1,1,311,One-Time Buyers
CUST00808,83,3,289.37,4,3,4,434,Loyal Customers
CUST00809,110,5,478.47,4,5,5,455,High-Value Champions
CUST00810,184,5,474.8,3,5,5,355,Loyal Customers
CUST00811,5,5,479.79,5,5,5,555,High-Value Champions
CUST00812,76,6,579.72,4,5,5,455,High-Value Champions
CUST00813,159,3,285.8,3,3,3,333,Loyal Customers
CUST00815,31,3,288.7,5,3,4,534,Loyal Customers
CUST00816,151,2,192.14,3,1,2,312,One-Time Buyers
CUST00817,206,3,286.11,2,3,3,233,Others
CUST00818,228,2,187.25,2,1,1,211,At-Risk
CUST00819,137,2,190.56,3,1,2,312,One-Time Buyers
CUST00820,412,2,192.0,1,1,2,112,At-Risk
CUST00822,240,1,95.89,2,1,1,211,At-Risk
CUST00823,197,8,758.18,3,5,5,355,Loyal Customers
CUST00824,98,5,473.75,4,5,5,455,High-Value Champions
CUST00825,378,2,190.7,1,1,2,112,At-Risk
CUST00826,494,3,286.59000000000003,1,3,3,133,Others
CUST00827,118,3,288.22,3,3,3,333,Loyal Customers
CUST00828,1,4,381.05,5,4,4,544,High-Value Champions
CUST00829,145,3,287.26,3,3,3,333,Loyal Customers
CUST00830,82,3,290.35,4,3,4,434,Loyal Customers
CUST00831,11,4,374.93,5,4,4,544,High-Value Champions
CUST00832,28,6,567.96,5,5,5,555,High-Value Champions
CUST00833,280,3,282.35,2,3,3,233,Others
CUST00834,25,4,384.25,5,4,4,544,High-Value Champions
CUST00835,35,4,381.33,5,4,4,544,High-Value Champions
CUST00836,17,7,661.75,5,5,5,555,High-Value Champions
CUST00837,34,3,286.14,5,3,3,533,Loyal Customers
CUST00838,127,2,189.05,3,1,1,311,One-Time Buyers
CUST00839,218,2,192.11,2,1,2,212,At-Risk
CUST00840,277,7,672.14,2,5,5,255,Others
CUST00841,233,5,477.12,2,5,5,255,Others
CUST00842,492,3,286.88,1,3,3,133,Others
CUST00843,145,3,285.25,3,3,3,333,Loyal Customers
CUST00844,68,5,477.06,4,5,5,455,High-Value Champions
CUST00845,525,2,191.9,1,1,2,112,At-Risk
CUST00846,22,6,571.0,5,5,5,555,High-Value Champions
CUST00847,405,3,283.58,1,3,3,133,Others
CUST00848,455,1,94.67,1,1,1,111,At-Risk
CUST00849,76,2,191.68,4,1,2,412,One-Time Buyers
CUST00850,81,4,379.09,4,4,4,444,High-Value Champions
CUST00851,2,3,287.34000000000003,5,3,3,533,Loyal Customers
CUST00852,147,6,574.9,3,5,5,355,Loyal Customers
CUST00853,235,2,193.34,2,1,2,212,At-Risk
CUST00854,437,1,94.88,1,1,1,111,At-Risk
CUST00855,89,3,287.57,4,3,3,433,Loyal Customers
CUST00856,367,2,191.23000000000002,1,1,2,112,At-Risk
CUST00857,5,4,378.7,5,4,4,544,High-Value Champions
CUST00858,84,3,287.33,4,3,3,433,Loyal Customers
CUST00859,145,4,382.90999999999997,3,4,4,344,Loyal Customers
CUST00860,269,2,191.13,2,1,2,212,At-Risk
CUST00861,24,4,380.46,5,4,4,544,High-Value Champions
CUST00862,36,4,378.1,5,4,4,544,High-Value Champions
CUST00863,34,6,575.1800000000001,5,5,5,555,High-Value Champions
CUST00864,10,4,378.03,5,4,4,544,High-Value Champions
CUST00865,404,1,96.56,1,1,1,111,At-Risk
CUST00866,159,1,97.23,3,1,1,311,One-Time Buyers
CUST00867,552,1,95.89,1,1,1,111,At-Risk
CUST00868,0,2,190.56,5,1,2,512,One-Time Buyers
CUST00869,165,1,96.11,3,1,1,311,One-Time Buyers
CUST00870,282,2,190.56,2,1,2,212,At-Risk
CUST00871,259,2,191.68,2,1,2,212,At-Risk
CUST00872,406,1,96.25,1,1,1,111,At-Risk
CUST00873,69,6,575.48,4,5,5,455,High-Value Champions
CUST00874,95,2,193.34,4,1,2,412,One-Time Buyers
CUST00875,299,3,281.92,2,3,2,232,Others
CUST00876,452,1,95.89,1,1,1,111,At-Risk
CUST00877,637,1,92.8,1,1,1,111,At-Risk
CUST00878,406,2,189.36,1,1,2,112,At-Risk
CUST00879,72,3,280.05,4,3,2,432,Loyal Customers
CUST00880,134,1,96.11,3,1,1,311,One-Time Buyers
CUST00881,1,2,191.68,5,1,2,512,One-Time Buyers
CUST00882,27,4,380.1,5,4,4,544,High-Value Champions
CUST00883,1,1,96.25,5,1,1,511,One-Time Buyers
CUST00884,154,3,285.44,3,3,3,333,Loyal Customers
CUST00885,300,2,189.32999999999998,2,1,1,211,At-Risk
CUST00886,106,3,290.04,4,3,4,434,Loyal Customers
CUST00887,74,6,577.38,4,5,5,455,High-Value Champions
CUST00888,35,5,476.62,5,5,5,555,High-Value Champions
CUST00889,266,1,96.25,2,1,1,211,At-Risk
CUST00890,125,7,665.48,3,5,5,355,Loyal Customers
CUST00891,4,6,571.25,5,5,5,555,High-Value Champions
CUST00892,221,1,97.23,2,1,1,211,At-Risk
CUST00894,223,3,285.44,2,3,3,233,Others
CUST00895,327,2,189.12,2,1,1,211,At-Risk
CUST00896,58,3,288.92,4,3,4,434,Loyal Customers
CUST00897,258,4,378.7,2,4,4,244,Others
CUST00898,144,3,287.24,3,3,3,333,Loyal Customers
CUST00899,2,3,284.21,5,3,3,533,Loyal Customers
CUST00900,10,2,191.23000000000002,5,1,2,512,One-Time Buyers
CUST00901,433,1,96.25,1,1,1,111,At-Risk
CUST00902,133,5,477.03,3,5,5,355,Loyal Customers
CUST00903,71,3,282.35,4,3,3,433,Loyal Customers
CUST00904,80,5,477.12,4,5,5,455,High-Value Champions
CUST00905,240,2,190.76999999999998,2,1,2,212,At-Risk
CUST00906,494,1,96.11,1,1,1,111,At-Risk
CUST00907,93,7,662.72,4,5,5,455,High-Value Champions
CUST00909,232,2,187.68,2,1,1,211,At-Risk
CUST00910,47,2,192.5,5,1,2,512,One-Time Buyers
CUST00911,39,3,285.01,5,3,3,533,Loyal Customers
CUST00912,142,4,379.83,3,4,4,344,Loyal Customers
CUST00913,88,4,378.24,4,4,4,444,High-Value Champions
CUST00914,403,2,189.36,1,1,2,112,At-Risk
CUST00915,91,3,280.05,4,3,2,432,Loyal Customers
CUST00916,343,4,384.56,2,4,4,244,Others
CUST00917,43,3,285.59000000000003,5,3,3,533,Loyal Customers
CUST00918,141,4,381.47,3,4,4,344,Loyal Customers
CUST00920,512,2,193.12,1,1,2,112,At-Risk
CUST00921,43,5,476.02,5,5,5,555,High-Value Champions
CUST00922,10,1,95.89,5,1,1,511,One-Time Buyers
CUST00923,667,1,96.56,1,1,1,111,At-Risk
CUST00924,156,3,283.93,3,3,3,333,Loyal Customers
CUST00925,624,1,94.88,1,1,1,111,At-Risk
CUST00926,269,3,287.69,2,3,3,233,Others
CUST00927,36,3,289.9,5,3,4,534,Loyal Customers
CUST00928,40,5,477.96000000000004,5,5,5,555,High-Value Champions
CUST00929,394,2,189.05,1,1,1,111,At-Risk
CUST00930,613,1,96.56,1,1,1,111,At-Risk
CUST00931,302,3,280.27,2,3,2,232,Others
CUST00932,3,3,283.14,5,3,3,533,Loyal Customers
CUST00933,141,4,376.15999999999997,3,4,4,344,Loyal Customers
CUST00934,7,4,378.02,5,4,4,544,High-Value Champions
CUST00935,74,2,190.03,4,1,2,412,One-Time Buyers
CUST00936,181,3,286.89,3,3,3,333,Loyal Customers
CUST00937,6,3,284.21,5,3,3,533,Loyal Customers
CUST00938,281,3,284.90999999999997,2,3,3,233,Others
CUST00939,206,2,188.9,2,1,1,211,At-Risk
CUST00940,216,2,192.14,2,1,2,212,At-Risk
CUST00941,141,2,190.92000000000002,3,1,2,312,One-Time Buyers
CUST00942,8,2,193.12,5,1,2,512,One-Time Buyers
CUST00943,5,4,380.37,5,4,4,544,High-Value Champions
CUST00944,147,5,477.56,3,5,5,355,Loyal Customers
CUST00945,13,4,377.6,5,4,4,544,High-Value Champions
CUST00946,289,4,378.45,2,4,4,244,Others
CUST00947,421,2,191.78,1,1,2,112,At-Risk
CUST00948,43,5,477.05,5,5,5,555,High-Value Champions
CUST00949,402,3,285.22,1,3,3,133,Others
CUST00950,542,1,94.67,1,1,1,111,At-Risk
CUST00951,51,5,477.58,4,5,5,455,High-Value Champions
CUST00952,96,6,571.02,4,5,5,455,High-Value Champions
CUST00953,476,2,187.68,1,1,1,111,At-Risk
CUST00954,452,3,287.1,1,3,3,133,Others
CUST00955,28,3,285.02,5,3,3,533,Loyal Customers
CUST00956,242,2,193.79000000000002,2,1,2,212,At-Risk
CUST00957,720,1,92.8,1,1,1,111,At-Risk
CUST00958,31,3,289.01,5,3,4,534,Loyal Customers
CUST00959,230,3,283.79,2,3,3,233,Others
CUST00960,539,2,190.99,1,1,2,112,At-Risk
CUST00961,219,5,481.28,2,5,5,255,Others
CUST00962,184,2,192.67000000000002,3,1,2,312,One-Time Buyers
CUST00963,26,6,567.5699999999999,5,5,5,555,High-Value Champions
CUST00964,60,5,477.24,4,5,5,455,High-Value Champions
CUST00965,348,2,192.14,1,1,2,112,At-Risk
CUST00966,424,4,379.25,1,4,4,144,Others
CUST00967,142,2,192.81,3,1,2,312,One-Time Buyers
CUST00968,32,3,289.9,5,3,4,534,Loyal Customers
CUST00969,498,1,94.88,1,1,1,111,At-Risk
CUST00970,39,7,666.84,5,5,5,555,High-Value Champions
CUST00971,283,1,94.88,2,1,1,211,At-Risk
CUST00972,454,3,280.27,1,3,2,132,Others
CUST00973,17,3,287.57,5,3,3,533,Loyal Customers
CUST00974,494,3,285.58,1,3,3,133,Others
CUST00975,5,3,288.39,5,3,3,533,Loyal Customers
CUST00976,17,5,480.38,5,5,5,555,High-Value Champions
CUST00977,116,4,382.7,3,4,4,344,Loyal Customers
CUST00978,509,1,96.11,1,1,1,111,At-Risk
CUST00979,58,5,475.4,4,5,5,455,High-Value Champions
CUST00980,406,2,191.13,1,1,2,112,At-Risk
